tot CaCO3Powder mass (g),>212-212 µm CaCO3Powder mass (g),212-150 µm CaCO3Powder mass (g),150-125 µm CaCO3Powder mass (g),125-63 µm CaCO3Powder mass (g),63-<63 µm CaCO3Powder mass (g),tot CaCO3Pellet _mass_(g) ,<-710 µmPellet _mass_(g) ,710-600 µmPellet _mass_(g) ,600-500 µmPellet _mass_(g) ,500-425 µmPellet _mass_(g) ,425-355 µmPellet _mass_(g) ,355-300 µmPellet _mass_(g) ,300-250 µmPellet _mass_(g) ,250-212 µmPellet _mass_(g) ,212-150 µmPellet _mass_(g) ,150-63 µmPellet _mass_(g) ,63-> µmPellet _mass_(g) ,tot HBr_CaC03_mass_(g) ,<-710 µmHBr_CaC03_mass_(g) ,710-600 µmHBr_CaC03_mass_(g) ,600-500 µmHBr_CaC03_mass_(g) ,500-425 µmHBr_CaC03_mass_(g) ,425-355 µmHBr_CaC03_mass_(g) ,355-300 µmHBr_CaC03_mass_(g) ,300-250 µmHBr_CaC03_mass_(g) ,250-212 µmHBr_CaC03_mass_(g) ,212-150 µmHBr_CaC03_mass_(g) ,150-63 µmHBr_CaC03_mass_(g) ,63-> µmHBr_CaC03_mass_(g) ,Calciner temp [°C],Calciner Heater kW,Calciner Pressure ( Pa ),Calciner  velocity (m/s),Calciner CO2 in(%vol),Calciner O2 in(%vol),Calciner N2 in(%vol),Calciner top temp ( °C ),Calcinator CO2 out(%),Calcinator CO out(ppm),Calcinator CH4 out(ppm),Calcinator O2 out(%),Carbonator bottom temp ( C),Carbonator mid temp ( C),Carbonator press (pa),Carbonator velocity (m/s),Carbonator inlet CO2 (%vol),Carbonator inlet N2 (%vol),Carbonator top temp ( C),Carbonator outlet CO2 (%vol)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333,0,0,0,0,1691.961948,6726.580428,4592.814929,196.6268548,41.26736459,36.41238052,42.48111061,881.8,16,2719.5,0.32,0,100,0,879.605,35.457467,0.4085246,0.19929308,5.6588524,649.715,668.23,6766,2.5,15,85,667.74,4.262119249
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333,0,0,0,0,1691.961948,6726.580428,4592.814929,196.6268548,41.26736459,36.41238052,42.48111061,884.17,16,2706.5,0.32,0,100,0,876.56,37.4707625,0.45245175,0.253285555,5.63776115,647.02,666.43,6727.5,2.5,15,85,666.385,4.517346479
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333,0,0,0,0,1691.961948,6726.580428,4592.814929,196.6268548,41.26736459,36.41238052,42.48111061,889.33,16,2717.5,0.32,0,100,0,873.105,37.263678,0.44426076,0.11898114,5.4354383,645.44,664.665,6597.5,2.5,15,85,665.155,4.772573709
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333,0,0,0,0,1691.961948,6726.580428,4592.814929,196.6268548,41.26736459,36.41238052,42.48111061,901.24,16,2745.5,0.32,0,100,0,879.305,36.18575,0.41897194,0.098021071,5.3806641,646.075,664.18,6521.5,2.5,15,85,664.815,5.015900939
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333,0,0,0,0,1691.961948,6726.580428,4592.814929,196.6268548,41.26736459,36.41238052,42.48111061,909.53,16,2770.5,0.32,0,100,0,876.905,34.5051095,0.381509435,0.17678199,5.41731985,647.26,663.72,6440,2.5,15,85,664.285,4.926028169
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333,0,0,0,0,1691.961948,6726.580428,4592.814929,196.6268548,41.26736459,36.41238052,42.48111061,918.75,16,2774.5,0.32,0,100,0,876.315,33.139671,0.35256972,0.44414916,5.5018167,647.01,663.815,6375.5,2.5,15,85,664.305,4.967055399
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333,0,0,0,0,1691.961948,6726.580428,4592.814929,196.6268548,41.26736459,36.41238052,42.48111061,928.32,16,2784,0.32,0,100,0,875.94,32.521402,0.33110925,0.508709935,5.3777123,648.015,664.07,6370.5,2.5,15,85,664.28,4.889082629
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333,0,0,0,0,1691.961948,6726.580428,4592.814929,196.6268548,41.26736459,36.41238052,42.48111061,932.8,16,2802,0.32,0,100,0,879.07,31.69643,0.32384355,0.29035201,5.3278737,649.33,664.78,6368.5,2.5,15,85,664.785,4.858709859
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333,0,0,0,0,1691.961948,6726.580428,4592.814929,196.6268548,41.26736459,36.41238052,42.48111061,934.09,21,2797,0.4,0,100,0,876.725,31.534865,0.33295445,0.25280975,5.471665,654.425,669.195,6715,2.5,30,70,668.665,4.792637089
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333,0,0,0,0,1691.961948,6726.580428,4592.814929,196.6268548,41.26736459,36.41238052,42.48111061,923.34,21,2746.5,0.4,0,100,0,875.385,32.573009,0.315552255,0.21832397,5.8953422,665.875,676.64,6499,2.5,30,70,673.705,6.297364319
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333,0,0,0,0,1691.961948,6726.580428,4592.814929,196.6268548,41.26736459,36.41238052,42.48111061,926.54,21,2780.5,0.4,0,100,0,877.485,34.462515,0.31099866,0.34225177,5.6288249,663.055,673.57,6609,2.5,30,70,671.595,14.00199155
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333,0,0,0,0,1691.961948,6726.580428,4592.814929,196.6268548,41.26736459,36.41238052,42.48111061,925.8,21,2750,0.4,0,100,0,872.18,35.425085,0.3212915,0.45392866,5.8333135,666.725,676.08,6610,2.5,30,70,673.48,18.92201878
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333,0,0,0,0,1691.961948,6726.580428,4592.814929,196.6268548,41.26736459,36.41238052,42.48111061,926.69,21,2970,0.4,0,100,0,863.795,36.0956985,0.31000872,0.27102606,5.86421425,665.845,676.625,6762,2.5,30,70,674.2,19.60564601
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333,0,0,0,0,1691.961948,6726.580428,4592.814929,196.6268548,41.26736459,36.41238052,42.48111061,929.05,21,3066,0.4,0,100,0,853.355,36.277732,0.2382917,0.1626075,13.202568,671.01,681.075,7104.5,2.5,30,70,677.585,19.84897324
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333,0,0,0,0,1691.961948,6726.580428,4592.814929,196.6268548,41.26736459,36.41238052,42.48111061,933.53,21,3047.5,0.4,0,100,0,868.885,36.0121965,0.099058374,0.19338025,14.919745,671.56,681.545,7182.5,2.5,30,70,678.365,18.59290047
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333,0,0,0,0,1691.961948,6726.580428,4592.814929,196.6268548,41.26736459,36.41238052,42.48111061,938.83,21,3055,0.4,0,100,0,874.565,36.362693,0.036433572,0.26079011,13.535528,669.715,680.45,7454,2.5,30,70,677.675,18.6220277
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333,0,0,0,0,1691.961948,6726.580428,4592.814929,196.6268548,41.26736459,36.41238052,42.48111061,942.64,21,3196.5,0.4,0,100,0,863.32,36.719619,0.059939145,0.37425365,12.205882,661.215,681.205,8917.5,2.5,30,70,680.97,19.55555493
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333,0,0,0,0,1691.961948,6726.580428,4592.814929,196.6268548,41.26736459,36.41238052,42.48111061,890.61,21,3366.5,0.4,0,100,0,858.335,38.4086755,0.065261222,0.339122955,13.2789595,669.855,688.265,7515.5,2.5,30,70,689.35,18.72788216
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333,0,0,0,0,1691.961948,6726.580428,4592.814929,196.6268548,41.26736459,36.41238052,42.48111061,862.97,21,3363.5,0.4,0,100,0,852.945,39.683573,0.03486203,0.20927618,13.202568,672.38,687.925,7584.5,2.5,30,70,688.78,12.23580939
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333,0,0,0,0,1691.961948,6726.580428,4592.814929,196.6268548,41.26736459,36.41238052,42.48111061,858.62,21,3215,0.4,0,100,0,874.305,39.011714,0.020766875,0.32214698,13.371139,683.575,687.49,6791,2.5,30,70,689.085,5.33913662
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333,0,0,0,0,1691.961948,6726.580428,4592.814929,196.6268548,41.26736459,36.41238052,42.48111061,853.72,21,3183.5,0.4,0,100,0,872.405,35.466607,0.075148637,0.272429665,8.24350885,684.675,687.87,6487.5,2.5,30,70,689.81,4.70186385
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333,0,0,0,0,1691.961948,6726.580428,4592.814929,196.6268548,41.26736459,36.41238052,42.48111061,853.32,21,3122.5,0.4,0,100,0,874.65,32.197155,0.154514,0.17244557,7.0778266,682.595,678.96,5875.5,2.5,30,70,680.6,5.21889108
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333,0,0,0,0,1691.961948,6726.580428,4592.814929,196.6268548,41.26736459,36.41238052,42.48111061,858.43,21,3046.5,0.4,0,100,0,885.485,30.967806,0.20672114,0.24719831,5.9548777,674.4,668.865,5580,2.5,30,70,669.35,4.95051831
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333,0,0,0,0,1691.961948,6726.580428,4592.814929,196.6268548,41.26736459,36.41238052,42.48111061,874.07,21,3074,0.4,0,100,0,873.285,28.839577,0.29113953,0.26217573,4.7292865,671.435,667.055,5456.5,2.5,30,70,667.28,1.17164554
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333,0,0,0,0,1691.961948,6726.580428,4592.814929,196.6268548,41.26736459,36.41238052,42.48111061,895.79,21,3171.5,0.4,0,100,0,846.875,26.082015,0.33703582,0.20363384,5.5018167,671.205,665.97,5294,2.5,30,70,665.885,0.26067277
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333,0,0,0,0,1691.961948,6726.580428,4592.814929,196.6268548,41.26736459,36.41238052,42.48111061,916.97,21,3156,0.4,0,100,0,799.545,20.9002025,0.237617685,0.231077115,9.11082075,669.2,664.275,4699,2.5,30,70,663.825,0.1232
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333,0,0,0,0,1691.961948,6726.580428,4592.814929,196.6268548,41.26736459,36.41238052,42.48111061,888.44,21,3277.5,0.4,0,100,0,769.21,13.844481,0.078462598,0.39122357,9.7266931,651.23,656.225,4225,2.5,30,70,656.025,0.05712723
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333,0,0,0,0,1691.961948,6726.580428,4592.814929,196.6268548,41.26736459,36.41238052,42.48111061,832.74,21,3412,0.4,0,100,0,756.16,8.5415399,0.031426755,0.39970775,5.6588524,644.875,651.405,4000,2.5,30,70,650.98,0.14575446
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333,0,0,0,0,1691.961948,6726.580428,4592.814929,196.6268548,41.26736459,36.41238052,42.48111061,801.23,21,3482,0.4,0,100,0,749.34,2.7052,0.007470633,0.191334865,4.22905295,635,651.245,3741.5,2.5,30,70,650.5,0.19868169
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333,0,0,0,0,1691.961948,6726.580428,4592.814929,196.6268548,41.26736459,36.41238052,42.48111061,789.25,21,3420.5,0.4,0,100,0,740.645,0.92905773,0.001382451,0.055763651,4.0772739,615.305,641.885,4008,2.5,30,70,643.395,0.16830892
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333,0,0,0,0,1691.961948,6726.580428,4592.814929,196.6268548,41.26736459,36.41238052,42.48111061,781.21,21,3401,0.4,0,100,0,730.995,0.561451895,0.00055652,0.02385426,4.00873325,602.47,635.415,4012.5,2.5,30,70,637.7,0.16173615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333,0,0,0,0,1691.961948,6726.580428,4592.814929,196.6268548,41.26736459,36.41238052,42.48111061,771.85,21,3363.5,0.4,0,100,0,721.87,0.42143559,0.000413222,0.012074077,4.0772739,594.975,630.28,4046.5,2.5,30,70,632.895,0.17896338
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333,0,0,0,0,1691.961948,6726.580428,4592.814929,196.6268548,41.26736459,36.41238052,42.48111061,762.23,21,3352,0.4,0,100,0,713.87,0.3805747,0.000379623,0.012191128,4.022692,587.96,625.22,4046,2.5,30,70,628.175,0.13669061
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624.01,4.7,2612,0.25,0,30,70,404.57,-0.22,-0.23,22,17.89,666.75,661.665,660.5,1.3,0,100,606.12,-0.378110552
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628.67,4.7,2021,0.25,0,30,70,375.86,-0.28,-0.26,22.02,18.93,667.885,663.56,573,1.3,0,100,607.035,-0.456883584
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635.41,4.7,2023,0.25,0,30,70,368.63,-0.23,-0.27,22.02,11.05,668.35,664.115,567.5,1.3,0,100,607.24,-0.535656615
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640.17,4.7,2020,0.25,0,30,70,372.94,-0.29,-0.28,22.02,1.67,669.095,664.395,578.5,1.3,0,100,607.605,-0.606552344
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639.85,4.7,2293,0.25,0,30,70,385.94,-0.35,-0.29,22.02,0.11,669.24,664.39,635.5,1.3,0,100,607.74,-0.62230695
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636.96,4.7,2378,0.25,0,30,70,382.95,-0.38,-0.29,22.02,6.36,669.03,663.765,639.5,1.3,0,100,607.74,-0.630184253
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637.48,4.7,2331,0.25,0,30,70,391,-0.4,-0.29,22.02,17.87,670.015,664.19,642,1.3,0,100,608.15,-0.630184253
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637.31,4.7,2329,0.25,0,30,70,407.32,-0.43,-0.31,22.02,18.55,670.265,664.255,658.5,1.3,0,100,608.38,-0.638061557
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636.54,4.7,2325,0.25,0,30,70,407.28,-0.36,-0.24,22.02,18.34,671.035,665.195,659,1.3,0,100,608.69,-0.661693466
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636.14,4.7,2442,0.25,0,30,70,412.23,-0.22,-0.13,22.02,17.59,670.47,664.715,686.5,1.3,0,100,608.61,-0.701079982
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634.55,4.7,2544,0.25,0,30,70,425.33,-0.22,-0.13,22.02,17.49,670.89,664.645,687,1.3,0,100,608.995,-0.716834588
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633.58,4.7,2545,0.25,0,30,70,429.72,-0.22,-0.15,22.02,16.88,671.48,664.79,677,1.3,0,100,609.19,-0.716834588
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634.13,4.7,2543,0.25,0,30,70,426.74,-0.36,-0.24,22.02,17.03,672.025,665.03,674.5,1.3,0,100,609.515,-0.732589195
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634.47,4.7,2595,0.25,0,30,70,427.04,-0.58,-0.35,22.02,17.38,672.54,665.18,678,1.3,0,100,609.69,-0.740466498
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634.54,4.7,2623,0.25,0,30,70,424.49,-0.67,-0.38,22.02,17.06,672.37,665.25,677.5,1.3,0,100,609.735,-0.764098407
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634.8,4.7,2629,0.25,0,30,70,428.43,-0.7,-0.39,22.02,7.1,672,664.39,679.5,1.3,0,100,609.825,-0.779853014
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635.93,4.7,2633,0.25,0,30,70,430.21,-0.7,-0.4,22.02,1.41,672.395,663.935,680,1.3,0,100,610.155,-0.779853014
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637.06,4.7,2636,0.25,0,30,70,443.2,-0.71,-0.41,22.02,0.78,672.905,663.855,679.5,1.3,0,100,610.215,-0.756221104
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640.02,4.7,2641,0.25,0,30,70,436.2,-0.7,-0.41,22.02,0.73,672.35,662.935,681.5,1.3,0,100,610.26,-0.77197571
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644.78,4.7,2359,0.25,0,30,70,432.25,-0.68,-0.42,22.02,0.7,674.13,663.61,663,1.3,0,100,610.915,-0.748343801
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649.96,4.7,2447,0.25,0,30,70,433.49,-0.65,-0.43,22.02,1.95,675.445,664.65,675.5,1.3,0,100,611.59,-0.748343801
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652.58,4.7,2444,0.25,0,30,70,428.63,-0.62,-0.43,22.01,17.21,664.375,661.73,713.5,1.3,0,100,610.76,-0.787730317
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662.11,4.7,2406,0.25,0,30,70,498.77,-0.42,-0.43,21.98,20.85,663.51,658.195,726,1.3,0,100,609.965,50.54865442
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679.27,4.7,2399,0.25,0,30,70,498.5,5.21,-0.12,21.96,12.84,662.085,659.92,725.5,1.3,0,100,610.48,86.46127956
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693.75,4.7,2384,0.25,0,30,70,514.47,9.92,-0.06,21.97,8.6,668.035,660.77,723,1.3,0,100,611.07,86.49278878
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710.64,4.7,2372,0.25,0,30,70,516.43,10.81,-0.02,21.97,7.67,672.385,662.455,725,1.3,0,100,611.81,86.42189305
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723.23,4.7,2264,0.25,0,30,70,537.7,13.36,0.23,21.96,4.87,674.87,664.53,717,1.3,0,100,612.57,86.31948811
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736.31,4.7,2253,0.25,0,30,70,566.87,14.81,0.32,21.98,4.22,677.215,665.515,720.5,1.3,0,100,613.08,86.45340226
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747.24,4.7,2244,0.25,0,30,70,569.12,16.25,0.52,21.97,3.65,679.065,666.345,723.5,1.3,0,100,613.645,86.36675193
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756.67,4.7,2238,0.25,0,30,70,571.58,17.17,0.76,21.98,3.25,679.91,666.675,723,1.3,0,100,613.945,86.41401574
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761.53,4.7,2220,0.25,0,30,70,583.47,18.11,0.72,22.02,3.27,680.465,667.145,719,1.3,0,100,614.185,30.15431652
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766.33,4.7,2140,0.25,0,30,70,576.46,18.67,0.39,21.97,4.05,681.04,667.365,702,1.3,0,100,614.49,-0.354478643
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769.8,4.7,2120,0.25,0,30,70,579.71,18.07,0.2,21.95,4.25,681.365,667.225,702.5,1.3,0,100,614.555,3.410872271
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770.15,4.7,2103,0.25,0,30,70,591.47,17,0.22,21.96,3.11,681.815,667.29,704,1.3,0,100,614.72,7.900935077
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770.79,4.7,2084,0.25,0,30,70,595.83,16.78,0.23,21.95,2.88,682.375,667.3,704,1.3,0,100,614.905,2.441963982
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771.45,6,2065,0.25,0,40,60,599.4,16.72,0.22,21.96,2.73,682.74,667.395,710,1.3,0,100,615.195,-0.527779312
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771.23,6,2003,0.25,0,40,60,611.26,16.73,0.22,21.96,2.64,683.265,667.79,722.5,1.3,0,100,615.635,-0.575043131
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777.37,6,1980,0.25,0,40,60,632.11,18.28,0.23,21.95,3.56,683.59,667.77,723.5,1.3,0,100,615.915,-0.590797738
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782.26,6,1953,0.25,0,40,60,641.48,21.85,0.43,21.96,3.15,684.055,668.12,724,1.3,0,100,616.28,-0.598675041
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783.69,6,1938,0.25,0,40,60,635.27,22.63,0.48,21.96,3.01,684.315,668.06,727,1.3,0,100,616.44,-0.614429647
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786.24,7.2,1914,0.25,0,50,60,648.97,22.95,0.48,21.96,2.99,684.61,668.145,734,1.3,0,100,616.485,-0.614429647
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787.34,7.2,1937,0.25,0,50,60,653.88,23.29,0.49,21.96,3.03,684.945,668.04,756.5,1.3,0,100,616.585,-0.62230695
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791.59,7.2,1870,0.25,0,50,60,664.48,24.61,0.38,21.96,4.86,685.445,667.915,763,1.3,0,100,616.825,-0.630184253
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796.48,7.2,1840,0.25,0,50,60,680.43,28.86,0.39,21.96,5.92,685.725,668.02,768.5,1.3,0,100,616.97,-0.653816163
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799.2,7.2,1814,0.25,0,50,60,682.28,30.47,0.46,21.96,5.75,686.025,668.11,773,1.3,0,100,617.25,-0.64593886
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804.07,8.4,1783,0.25,0,60,40,696.78,31.06,0.48,21.96,5.75,686.29,668.135,773,1.3,0,100,617.355,-0.661693466
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805.37,8.4,1753,0.25,0,60,40,688.62,31.55,0.48,21.96,5.64,686.585,668.33,782.5,1.3,0,100,617.58,-0.677448072
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806.57,8.4,1700,0.25,0,60,40,705.84,31.68,0.49,21.95,5.79,687.04,668.535,797.5,1.3,0,100,617.925,-0.677448072
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812.83,8.4,1665,0.25,0,60,40,726.16,34.82,0.46,21.95,7.34,687.26,668.6,801.5,1.3,0,100,617.995,-0.590797738
4748,22.88341568,840.9655263,1881.77955,1929.453332,72.84553992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817.05,8.4,1631,0.25,0,60,40,730.45,38.83,0.56,21.95,7.67,687.425,668.58,928.5,1.3,0,100,618.39,-0.346601339
